Plant Code,Plant Name,Utility Code,Utility Name,Plant Address,Plant City,Plant County,Plant State,Plant Zip,Plant Latitude,Plant Longitude,Balancing Authority Code,Balancing Authority Name,Annual Generation,Plant Initial Operation Date,Last Update,Fuel Types,Plant URL,Utility URL,Balancing Authority URL
60399,"Lincoln Solar, LLC (NC)",61060,Cypress Creek Renewables,410 Wells Mill Road,Bostic,Rutherford County,NC,28018,35.379505,-81.817582,DUK,Duke Energy Carolinas,9156,2016-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/lincoln-solar-llc-nc/60399,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60400,"Exum Farm Solar, LLC",61060,Cypress Creek Renewables,3700 S. Highland Avenue,Grifton,Lenoir County,NC,28530,35.370441,-77.4549,DUK,Duke Energy Carolinas,9271,2016-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/exum-farm-solar-llc/60400,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59929,"Cline Solar Farm, LLC",60990,"Cline Solar, LLC",Cline Park Drive,Hildebran,Burke County,NC,28637,35.72,-81.417,DUK,Duke Energy Carolinas,8100,2017-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/cline-solar-farm-llc/59929,https://www.gridinfo.com/cline-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59908,Mount Olive Solar,61012,AES Distributed Energy,523 Lees Country Club Road,Mount Olive,Wayne County,NC,28365,35.18,-78.098,CPLE,Duke Energy Progress East,2228,2016-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/mount-olive-solar/59908,https://www.gridinfo.com/aes-distributed-energy,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59912,Freemont Solar Center LLC,59462,"Heelstone Energy Holdings, LLC",857 NC Hwy 16,Stanley,Lincoln County,NC,28164,35.427587,-80.997219,DUK,Duke Energy Carolinas,6205,2016-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/freemont-solar-center-llc/59912,https://www.gridinfo.com/heelstone-energy-holdings-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59914,Crestwood Solar Center LLC,61119,"SRE Utility Solar 1, LLC",3575 Smithwood Dr,Oxford,Granville County,NC,27565,36.353533,-78.584212,CPLE,Duke Energy Progress East,8761,2016-04-00,12/1/2023,Solar,https://www.gridinfo.com/plant/crestwood-solar-center-llc/59914,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59917,Pollocksville Solar,61060,Cypress Creek Renewables,8921 Hwy 17,Pollocksville,Jones County,NC,28573,34.998,-77.219,CPLE,Duke Energy Progress East,8992,2016-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/pollocksville-solar/59917,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59760,"Red Hill Solar Center, LLC",61119,"SRE Utility Solar 1, LLC",401 Red Hill Loop Road,Warrenton,Warren County,NC,27589,36.404382,-78.141105,CPLE,Duke Energy Progress East,6807,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/red-hill-solar-center-llc/59760,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59708,Franklinton Solar,61060,Cypress Creek Renewables,25 Peach Orchard Road,Franklinton,Franklin County,NC,27515,36.08113,-78.35384,CPLE,Duke Energy Progress East,9021,2017-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/franklinton-solar/59708,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59921,Lillington Solar,60281,"Altus Power America Management, LLC",US Hwy 401,Lillington,Harnett County,NC,27546,35.368,-78.801,CPLE,Duke Energy Progress East,9215,2017-10-00,12/1/2023,Solar,https://www.gridinfo.com/plant/lillington-solar/59921,https://www.gridinfo.com/altus-power-america-management-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59928,"Vance Solar Farm, LLC",61060,Cypress Creek Renewables,5501 Raleigh Road,Kittrell,Vance County,NC,27544,36.258478,-78.411966,DUK,Duke Energy Carolinas,8753,2016-01-00,12/1/2023,Solar,https://www.gridinfo.com/plant/vance-solar-farm-llc/59928,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59706,BRE,61119,"SRE Utility Solar 1, LLC",3116 Henry Wilson Road,Oxford,Granville County,NC,27565,36.372546,-78.598507,DUK,Duke Energy Carolinas,8752,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/bre/59706,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59901,Albertson Solar LLC,59674,Albertson Solar LLC,119 Coy Smith Rd,Albertson,Duplin County,NC,28508,35.093021,-77.812667,CPLE,Duke Energy Progress East,10786,2015-07-00,12/1/2023,Solar,https://www.gridinfo.com/plant/albertson-solar-llc/59901,https://www.gridinfo.com/albertson-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59694,"Aspen Solar, LLC",61119,"SRE Utility Solar 1, LLC",4436 South U.S. 117,Rose Hill,Duplin County,NC,28458,34.791163,-78.012122,DUK,Duke Energy Carolinas,9238,2015-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/aspen-solar-llc/59694,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59678,Innovative Solar 67,61694,John Laing US Solar Corp.,1001 Shiloh Road,Willard,Pender County,NC,28364,34.623309,-78.005377,CPLE,Duke Energy Progress East,67065,2018-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/innovative-solar-67/59678,https://www.gridinfo.com/john-laing-us-solar-corp,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59677,Innovative Solar 64,61060,Cypress Creek Renewables,2800 Hobbton Hwy,Clinton,Sampson County,NC,28328,35.041048,-78.329675,DUK,Duke Energy Carolinas,8480,2016-01-00,12/1/2023,Solar,https://www.gridinfo.com/plant/innovative-solar-64/59677,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59676,Innovative Solar 55,61060,Cypress Creek Renewables,401 Saint Anna Rd,Pembroke,Robeson County,NC,28364,34.69648,-79.21681,DUK,Duke Energy Carolinas,8913,2017-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/innovative-solar-55/59676,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59675,Innovative Solar 44,61060,Cypress Creek Renewables,10 Junkyard Lane,Shannon,Robeson County,NC,28364,34.85735,-79.10391,DUK,Duke Energy Carolinas,8753,2015-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/innovative-solar-44/59675,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59930,"BG Stewart Solar Farm, LLC",61060,Cypress Creek Renewables,1514 Old Highway 74,Marshville,Union County,NC,28103,34.970486,-80.389622,DUK,Duke Energy Carolinas,8176,2015-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/bg-stewart-solar-farm-llc/59930,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59934,Soluga Farms IV,64280,"Soluga Solar, LLC",Dunn Road,Godwin,Cumberland County,NC,28334,35.21871,-78.669479,SEPA,Southeastern Power Administration,5858,2018-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/soluga-farms-iv/59934,https://www.gridinfo.com/soluga-solar-llc,https://www.gridinfo.com/balancing-authority/southeastern-power-administration
59671,Innovative Solar 46,61060,Cypress Creek Renewables,5556 Braxton Road,Hope Mills,Cumberland County,NC,28348,34.918194,-78.94355,CPLE,Duke Energy Progress East,141115,2016-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/innovative-solar-46/59671,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59818,Concord Farm,59599,"Shoe Show, Inc.",2201 Trinity Church Road,Concord,Cabarrus County,NC,28027,35.444235,-80.663641,DUK,Duke Energy Carolinas,2219,2011-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/concord-farm/59818,https://www.gridinfo.com/shoe-show-inc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59856,"SoINCPower6, LLC",65411,Duke Energy Renewables Services,1401 U.S. 158,Sunbury,Gates County,NC,27979,36.443,-76.581,PJM,"PJM Interconnection, LLC",10455,2015-10-00,12/1/2023,Solar,https://www.gridinfo.com/plant/soincpower6-llc/59856,https://www.gridinfo.com/duke-energy-renewables-services,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
59835,Newton Grove,61119,"SRE Utility Solar 1, LLC",246 West Grove Street,Newton Grove,Sampson County,NC,28366,35.251628,-78.367439,CPLE,Duke Energy Progress East,2029,2015-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/newton-grove/59835,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59833,Laurinburg Solar,61060,Cypress Creek Renewables,13401 Highland Rd,Laurinburg,Scotland County,NC,28352,34.756481,-79.430243,CPLE,Duke Energy Progress East,8905,2015-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/laurinburg-solar/59833,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59832,Kinston Solar,61060,Cypress Creek Renewables,4545 Odham,Grifton,Lenoir County,NC,28530,35.351436,-77.472283,CPLE,Duke Energy Progress East,5961,2015-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/kinston-solar/59832,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59831,Royal Solar,61060,Cypress Creek Renewables,7260 Burnett Rd,Godwin,Cumberland County,NC,28344,35.216,-78.689,CPLE,Duke Energy Progress East,8538,2015-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/royal-solar/59831,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59829,Hickory,59464,Current Energy Group,4327 US 117 S,Rose Hill,Duplin County,NC,28458,34.802222,-78.009167,CPLE,Duke Energy Progress East,10418,2019-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/hickory/59829,https://www.gridinfo.com/current-energy-group,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59828,Balsam,61119,"SRE Utility Solar 1, LLC",1050 W. Garden Street,Sanford,Lee County,NC,27330,35.458889,-79.173889,CPLE,Duke Energy Progress East,8821,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/balsam/59828,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59824,Sweetgum Solar,61119,"SRE Utility Solar 1, LLC",1850 W. Garden Street,Sanford,Lee County,NC,27330,35.458333,-79.181111,CPLE,Duke Energy Progress East,9151,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/sweetgum-solar/59824,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59936,Meadowbrook Solar Farm,61060,Cypress Creek Renewables,Troxler Road,Rockwell,Rowan County,NC,28138,35.55543,-80.38589,DUK,Duke Energy Carolinas,8901,2016-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/meadowbrook-solar-farm/59936,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59796,Kelford,61060,Cypress Creek Renewables,729 Black Jack Road,Kelford,Bertie County,NC,27847,36.154227,-77.218502,PJM,"PJM Interconnection, LLC",8622,2016-05-00,12/1/2023,Solar,https://www.gridinfo.com/plant/kelford/59796,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
59795,Ahoskie,60281,"Altus Power America Management, LLC",114 Hertford county High road,Ahoskie,Hertford County,NC,27910,36.306369,-76.993138,PJM,"PJM Interconnection, LLC",7438,2018-01-00,12/1/2023,Solar,https://www.gridinfo.com/plant/ahoskie/59795,https://www.gridinfo.com/altus-power-america-management-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
59778,Eden Solar LLC,61012,AES Distributed Energy,2252 Derby Road,Ellerbe,Richmond County,NC,28338,35.148503,-79.636372,DUK,Duke Energy Carolinas,81156,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/eden-solar-llc/59778,https://www.gridinfo.com/aes-distributed-energy,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59887,"Beaufort Solar, LLC",59365,Capital Power Corporation,7840 US Hwy 17s,Chocowinity,Beaufort County,NC,27817,35.456,-77.134,CPLE,Duke Energy Progress East,27623,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/beaufort-solar-llc/59887,https://www.gridinfo.com/capital-power-corporation,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59898,"SunEnergy1-Scotland Neck, LLC",59672,"SunEnergy1-Scotland Neck, LLC",34910 Highway 903,Scotland Neck,Halifax County,NC,27874,36.124961,-77.409085,PJM,"PJM Interconnection, LLC",5724,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/sunenergy1-scotland-neck-llc/59898,https://www.gridinfo.com/sunenergy1-scotland-neck-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
59762,"Broadway Solar Center, LLC",61119,"SRE Utility Solar 1, LLC",310 Dessie Road,Chadbourn,Columbus County,NC,28431,34.309261,-78.831433,CPLE,Duke Energy Progress East,7692,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/broadway-solar-center-llc/59762,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59899,"Choco Solar, LLC",59673,Choco Solar LLC,4598 US Highway 17 South,Chocowinity,Beaufort County,NC,27817,35.482032,-77.113067,CPLE,Duke Energy Progress East,10071,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/choco-solar-llc/59899,https://www.gridinfo.com/choco-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
59761,"Van Slyke Solar Center, LLC",61119,"SRE Utility Solar 1, LLC",4141 Van Slyke Road,Elm City,Wilson County,NC,27822,35.776992,-77.880517,CPLE,Duke Energy Progress East,9013,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/van-slyke-solar-center-llc/59761,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60107,"York Road Solar I, LLC",61119,"SRE Utility Solar 1, LLC",929 York Road,Kings Mountain,Cleveland County,NC,28086,35.222208,-81.333702,DUK,Duke Energy Carolinas,3140,2015-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/york-road-solar-i-llc/60107,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60052,"Innovative Solar 26, LLC",61060,Cypress Creek Renewables,9400 Neuville Avenue,Hildebran,Burke County,NC,28637,35.70974,-81.413308,DUK,Duke Energy Carolinas,3124,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/innovative-solar-26-llc/60052,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60053,"Innovative Solar 63, LLC",61060,Cypress Creek Renewables,3059 Glenfield Road,Snow Hill,Greene County,NC,28580,35.39169,-77.620395,DUK,Duke Energy Carolinas,8547,2016-02-00,12/1/2023,Solar,https://www.gridinfo.com/plant/innovative-solar-63-llc/60053,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60055,Innovative Solar 16,61060,Cypress Creek Renewables,3364 Ridge Road,Hendersonville,Henderson County,NC,28792,35.363863,-82.350001,DUK,Duke Energy Carolinas,3349,2015-10-00,12/1/2023,Solar,https://www.gridinfo.com/plant/innovative-solar-16/60055,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60072,Neisler Street Solar,59825,"Neisler Street Solar I, LLC",412 Neisler Street,Shelby,Cleveland County,NC,28152,35.289757,-81.568878,DUK,Duke Energy Carolinas,3860,2015-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/neisler-street-solar/60072,https://www.gridinfo.com/neisler-street-solar-i-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60101,"Shelby Randolph Road Solar 1, LLC",61119,"SRE Utility Solar 1, LLC",2160 Randolph Road,Shelby,Cleveland County,NC,28150,35.309229,-81.588436,DUK,Duke Energy Carolinas,3410,2015-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/shelby-randolph-road-solar-1-llc/60101,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60105,"Lafayette Solar I, LLC",61119,"SRE Utility Solar 1, LLC",2239 S. Lafayette Street,Shelby,Cleveland County,NC,28150,35.232396,-81.564248,DUK,Duke Energy Carolinas,3233,2015-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/lafayette-solar-i-llc/60105,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60106,"Rockingham Solar, LLC",61119,"SRE Utility Solar 1, LLC",181 Beaver Dam Church Road,Marston,Richmond County,NC,28363,34.980661,-79.603732,DUK,Duke Energy Carolinas,9459,2015-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/rockingham-solar-llc/60106,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
59669,Innovative Solar 54,61694,John Laing US Solar Corp.,4778 NC Hwy 55,Kinston,Lenoir County,NC,28504,35.213697,-77.712408,CPLE,Duke Energy Progress East,99589,2018-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/innovative-solar-54/59669,https://www.gridinfo.com/john-laing-us-solar-corp,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60051,"Innovative Solar 18, LLC",61060,Cypress Creek Renewables,2097 Piney Mountain Church Roa,Bostic,Rutherford County,NC,28018,35.378187,-81.795051,DUK,Duke Energy Carolinas,3334,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/innovative-solar-18-llc/60051,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60108,"SID Solar I, LLC",61119,"SRE Utility Solar 1, LLC",1017 Industry Drive,Shelby,Cleveland County,NC,28152,35.258647,-81.505606,DUK,Duke Energy Carolinas,8116,2015-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/sid-solar-i-llc/60108,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60121,"HCE Johnston I, LLC",59894,"HCE Johnston I, LLC",13923 NC Hwy 50 N,Willow Springs,Johnston County,NC,27592,35.560002,-78.59453,DUK,Duke Energy Carolinas,3365,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/hce-johnston-i-llc/60121,https://www.gridinfo.com/hce-johnston-i-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
